pub_date,title,description,link
2021-01-29 00:00:00,"""온 나라 떠들썩, 책임 있어"" 라임 이종필 '징역 15년'",서울남부지법이 라임 핵심 인물에 중형을 선고했다. 사진=서동일 기자 [파이낸셜뉴스] 1조6000억원대 환매중단 사태를 불러온 라임자산운용 핵심 인물 이종필 전 라임 부사장이 1심에,http://www.fnnews.com/news/202101291215002301
2021-01-29 00:00:00,한국은 원전 축소하면서..북한엔 원전 건설안 추진했었다,"백운규 산업통상자원부 장관이 21일 정부세종청사 산업부 대강당에서 열린 이임식에서 이임사를 하고 있다. /사진=뉴스1 [파이낸셜뉴스] 월성 1호기 평가와 관련, 문건 자료를 삭제해",http://www.fnnews.com/news/202101290639588539
2021-01-29 00:00:00,"[단독]입국 자가격리 외국인, 호텔 유리 깨고 병원서 난동…마약 검사","© 뉴스1 (서울=뉴스1) 정혜민 기자,박종홍 기자 = 해외에서 입국해 신종 코로나바이러스 감염증(코로나19) 관련 자가격리 중이던 외국인이 호텔과 병원에서 난동을 부리며 기물을 ",http://www.fnnews.com/news/202101291013016689
2021-01-29 00:00:00,서울 코로나19 위기가구 800곳에 5억4500만원 지원,[서울=뉴시스] 서울시와 서울사랑의열매는 지난 28일 사랑의열매회관에서 '코로나19 위기가구 긴급지원금' 전달식을 진행했다고 29일 밝혔다. (사진=서울시 제공) 2021.01.2,http://www.fnnews.com/news/202101290600353034
2021-01-29 00:00:00,"文대통령, 여운국 공수처 차장 임명안 재가",(서울=뉴스1) 이광호 기자 = 문재인 대통령이 29일 오후 청와대에서 박범계 신임 법무부장관에게 임명장을 수여한 후 기념촬영을 하고 있다. 2021.1.29/뉴스1 /사진=뉴스1,http://www.fnnews.com/news/202101291607523456
2021-01-29 05:58:40,카톡 멀티프로필 부캐 생성보다 불륜에 최적화됐다?,"[파이낸셜뉴스] 카카오톡 '멀티프로필' 기능이 출시된 가운데 멀티프로필의 기능을 놓고 갑론을박이 이어지고 있다. 멀티프로필을 활용한 불륜이나 사기, 사칭 등이 늘어날 것이라는 주장과 멀티 프로필의 순기능이 팽팽히 맞서고 있는 것이다.28일 카카오에 따르면 카카오에 따르면 멀티프로필은 친구에 따라 각기 다른 프로필을 보여줄 수 있는 기..",https://www.fnnews.com/news/202101291446352040
2021-01-29 23:30:00,언택트 시대가 가져온 10년후 미래유망기술은?,"[파이낸셜뉴스] 현재 코로나19 팬더믹의 촉발로 소비, 교육 등 많은 영역에서 비대면화가 가속화되고 있으나, 관련 기술의 완성도가 낮아 국민이 체감하는 서비스의 만족도는 높지 않은 수준이다.우리 사회는 앞으로 시공간의 제약 없이 다양한 고객맞춤형, 초고속, 고신뢰성 비대면 서비스를 누릴 수 있을 것으로 전망된다. 한국과학기술기획평가원(..",https://www.fnnews.com/news/202101291724151931
2021-01-30 00:00:00,"송파구, ‘송파협치 온라인 의제발굴 공론장’ 마련",[파이낸셜뉴스] 송파구는 주민과 행정이 함께 꿈꾸는 송파를 만들기 위해 의견을 모으는 '송파협치 온라인 의제발굴 공론장'을 오는 2월 3~5일까지 개최한다고 30일 밝혔다. '송파,http://www.fnnews.com/news/202101301408104927
2021-01-30 00:00:00,[르포]노후 소형아파트 갑자기 1억 올라…안산 상록수역 무슨일이?,[안산=뉴시스] 수인선 상록수역이 GTX C노선의 회차지로 선정될 수 있다는 소문이 전해지면서 일대 부동산업체로 하루 평균 80건의 문의가 쏟아졌다. [안산=뉴시스]안형철 기자 =,http://www.fnnews.com/news/202101301230082199
2021-01-30 00:00:00,[토요줌인] 떨어지는 윤석열,"[파이낸셜뉴스] 최근 윤석열 검찰총장의 지지율이 눈에 띄게 낮아진 모습을 나타냈다. 한국사회여론연구소(KSOI)의 지난 22일 조사(전국 유권자 1013명, 표본오차는 95% 신뢰",http://www.fnnews.com/news/202101291135411457
2021-01-30 00:00:00,"[개혁대담①]""검찰총장 수사지휘권 법으로 통제하고 국가수사청 신설""","김종민 더불어민주당 수석최고위원. 김 최고위원은 검찰개혁 3대 과제로 검찰에 대한 민주적 통제 장치 마련, 검찰의 과잉권력 해소, 검찰 조직의 민주적 운영을 강조했다. 사진=뉴스1",http://www.fnnews.com/news/202101301309476155
2021-01-30 00:00:00,한양대병원 27명 집단감염…직장·요양원·교회 확진 속출,[서울=뉴시스]김명원 기자 = 30일 오전 서울 중구 서울역 임시선별검사소에서 의료진이 주말에 찾아온 시민들을 신종코로나바이러스(코로나19) 감염증 검사를 하고 있다. 2021.0,http://www.fnnews.com/news/202101301619597119
2021-01-30 00:00:00,"울산, 가족 간 감염으로 코로나19 4명 확진…누적 935명(종합)",18일 오전 울산시 북구 화봉공원에 마련된 임시 선별진료소에서 신종 코로나바이러스 감염증(코로나19) 무증상 감염자 조기 발견과 지역 확산 방지를 위해 북구 보육시설 종사자들에 대,http://www.fnnews.com/news/202101301503472125
2021-01-30 00:00:00,스타트업 '외식인' 가맹점 관리 보고서 6만개 돌파,[파이낸셜뉴스] 푸드테크 스타트업 '주식회사 외식인'이 프랜차이즈 본사의 가맹점 관리를 위해 만든 프랜차이즈품질관리시스템(FQMS) 앱에 기록된 가맹점 서비스품질(QSC)보고서가 ,http://www.fnnews.com/news/202101301900207695
2021-01-30 00:00:00,송하진 전북지사 코로나 위기에도 빛난 도민·의료진…극복 ‘일등공신’,송하진 전북도지사가 신종 코로나바이러스 감염증(코로나19) 확진자 전북지역 발생 1년을 맞아 “의료진의 헌신과 도민의 동참이 코로나19 위기극복의 일등 공신”이라며 고마움의 뜻을 ,http://www.fnnews.com/news/202101301904000283
2021-01-30 00:00:00,"민주당 ""선거철 북풍 공작 정치 도려내야""","신영대 민주당 대변인 [파이낸셜뉴스] 더불어민주당은 30일 문재인 대통령을 향한 김종인 국민의힘 비상대책위원장의 '이적행위' 발언과 관련해 ""선거철마다 대한민국을 병들게 하는 악성",http://www.fnnews.com/news/202101301614390902
2021-01-30 00:00:00,[속보] 정의당 비대위 체제 전환…위원장에 강은미 원내대표,[파이낸셜뉴스] nvcess@fnnews.com 이정은 기자,http://www.fnnews.com/news/202101301738356562
2021-01-30 00:00:00,한양대 병원 27명 누적 확진…″의사·간호사 확진자 해당 병동 진료″,"30일 오전 서울 성동구 한양대병원에서 직원과 의료진, 시민들이 신종 코로나바이러스 감염증(코로나19) 검사를 받기 위해 줄 서 있다. 2021.1.30/뉴스1 © News1 이승",http://www.fnnews.com/news/202101301635379979
2021-01-30 00:00:00,"동해해경, 연안안전사고 위험예보제‘주의보’내주까지 연장","【파이낸셜뉴스 동해=서정욱 기자】 동해해양경찰서(서장 정태경)는 동해중부앞바다의 추가적인 풍랑특보 발표로 장기적인 기상악화에 따라 안전사고 발생 위험이 고조되어, 기존 28일부터 ",http://www.fnnews.com/news/202101300746200579
2021-01-30 00:00:00,"경기문화재단 주목할만한 작가, 강건 손광주 개인전","강건의 '새인간' /경기문화재단 [파이낸셜뉴스] 경기문화재단의 '2020 주목할만한 작가'로 선정된 4인중 강건, 손광주 전시가 29일 시작, 내달 21일까지 수원 아트스페이스광교",http://www.fnnews.com/news/202101301912427665
2021-01-30 00:00:00,"'약촌오거리 살인사건' 형사, 배상판결 불복 항소",지난 13일 오후 '약촌오거리 살인사건'의 재심을 맡은 박준영 변호사(오른쪽)와 진범을 체포했던 황상만 전 군산경찰서 형사반장이 선고공판을 마친 뒤 기자회견을 하고 있다. 사진=뉴,http://m.fnnews.com/news/201812160846058533
2021-01-30 00:00:00,"강은미 ""정의당, 분골쇄신의 자세로 성찰할 것""",강은미 정의당 원내대표가 30일 오후 서울 여의도 정의당 중앙당사에서 온라인 방식으로 열린 당 전국위원회에 앞서 김종철 전 대표의 성추행 사건에 대해 사과하고 있다. 사진=뉴스1화,http://www.fnnews.com/news/202101301501016543
2021-01-30 00:00:00,"강원도, 자치경찰제 시행 준비작업 본격 착수","【파이낸셜뉴스 춘천=서정욱 기자】 강원도는 “자치경찰위원회” 위원 추천을 위한 “위원추천위원회” 구성을 지난 주 완료, 전국 시도 최초로 추천위원회 제 1차 회의를 오는 2월 1일",http://www.fnnews.com/news/202101300816537931
2021-01-30 00:20:00,"송도 중고차수출단지, 당진 이전 추진 기대감 ‘솔솔’","[파이낸셜뉴스] 당진송악물류단지㈜가 중고차수출단지를 유치에 나섰다.당진 송악나들목 인근에 69만5700㎡규모인 물류시설용지 56%, 지원시설용지 14%, 공공시설용지 30%로 구성된 물류단지 조성 계획이다. 30일 관련 업계에 따르면, ㈜이안홀딩스그룹은 삼부토건과 함께 인천 연수구 옥련동 중고차수출단지 수출상사를 대상으로 충남 당진시 코리..",https://www.fnnews.com/news/202101291600177426
2021-01-30 01:39:13,"'약촌오거리 살인사건' 형사, 배상판결 불복 항소","[파이낸셜뉴스] '약촌오거리 살인사건'의 진범으로 지목돼 억울한 옥살이를 한 피해자와 가족에게 국가가 총 16억원을 배상하라는 판결이 나온 가운데 당시 경찰관 이모씨가 1심 판결에 불복해 항소했다.30일 법원에 따르면 경찰관 이씨는 전날 서울중앙지법 민사합의45부(부장판사 이성호)에 항소장을 제출했다.앞서 법원은 지난 13일 정부와 이씨, 당시 ..",https://www.fnnews.com/news/202101301032310549
2021-01-30 09:00:00,[이도경의 플레e] 박양우 장관을 추억하며,"[파이낸셜뉴스] 더불어민주당 이상헌 의원실 이도경 비서관 국회에서 일한 지 10년 차에 접어들었다. 주로 문화 관련 상임위 소속 의원실에서 근무하다보니, 문화체육관광부를 거쳐간 장",http://www.fnnews.com/news/202101302356060567
2021-01-30 09:00:00,"""경솔하고 성숙하지 못했다""…손님 조롱한 카페사장 '자필 사과'",네이버카페 '진국카페사장연합회'에 게시된 사과문 캡쳐 © 뉴스1 (서울=뉴스1) 박기범 기자 = 카페 운영자들이 모인 온라인커뮤니티에서 일부 회원이 CCTV에 찍인 손님 모습을 담,http://www.fnnews.com/news/202101301457046747
2021-01-31 00:00:00,"""추경 산정기준 해마다 제각각… 연도별 비교 어렵다""",추가경정예산 규모를 산정하는 과정에서 해마다 일관된 기준이 없어 연도별 비교가 어렵다는 지적이 나왔다. 세출과 세입 기준이 명확하지 않아 매년 사용하는 기준이 다르다는 것이다. 전,http://www.fnnews.com/news/202101311759376496
2021-01-31 00:00:00,<인사> 국민일보,◆ 국민일보 △편집인 겸 논설위원실장 박현동 △대기자 겸 종교국장 정진영 △경영전략실장 배병우,http://www.fnnews.com/news/202101311444449185
2021-01-31 00:00:00,日서 코로나19 변이 바이러스 첫 집단 감염,[도쿄=AP/뉴시스]지난 26일 일본 도쿄의 긴자 쇼핑거리에서 코로나19 예방을 위해 마스크를 쓴 시민들이 건널목을 건너고 있다. 2021.01.26. [서울=뉴시스] 김예진 기자,http://www.fnnews.com/news/202101310210276033
2021-01-31 00:00:00,"경찰 국수본, 사기범죄 특별단속…신고 보상금 '최대 1억'",[파이낸셜뉴스] 서울 서대문구 경찰청에 걸린 국가수사본부 현판 모습. /사진=뉴스1 매년 두 자릿수로 급증하는 사기 범죄를 잡기 위해 경찰이 5개월간 특별단속을 실시한다. 경찰청 ,http://www.fnnews.com/news/202101291643583069
2021-01-31 00:00:00,백신 접종한 美 하원의원 코로나19 확진,[워싱턴=AP/뉴시스]미국 민주당 소속 스티븐 린치 하원의원(왼쪽)이 지난해 3월 11일 의회에서 열린 신종 코로나바이러스 감염증(코로나19) 대응에 대한 하원 청문회에 앞서 앤서,http://www.fnnews.com/news/202101310327072783
2021-01-31 00:00:00,수도권 2.5단계·비수도권 2단계·5인금지 유지될까…정부 오늘 발표,[서울=뉴시스]고승민 기자 = 지난 28일 서울의 한 식당에서 손님들이 거리두기를 하며 식사를 하고 있다. 2021.01.28. kkssmm99@newsis.com [서울=뉴시스],http://www.fnnews.com/news/202101310501210431
2021-01-31 00:00:00,"美파우치 ""남아공서 기존 코로나19 감염자, 변이 재감염""",[워싱턴=AP/뉴시스] 지난 21일(현지시간)앤서니 파우치 국립보건원 알레르기전염병연구소장이 백악관에서 브리핑을 가지고 있다. 2021.01.22. [서울=뉴시스] 김예진 기자 =,http://www.fnnews.com/news/202101310407463109
2021-01-31 00:00:00,"탑승할 때도 기다릴 때도…美, 대중교통 마스크 의무화",[워싱턴=AP/뉴시스]조 바이든 미국 대통령이 24일(현지시간) 워싱턴 인근 조지타운의 홀리 트리니티 가톨릭 교회에서 열린 미사 참석 후 성당을 나서면서 손을 흔들고 있다. 202,http://www.fnnews.com/news/202101310028130870
2021-01-31 00:00:00,"현행 거리두기, 설연휴까지 연장한다…백신 2월 중순 6만명분 도입(종합)",[서울=뉴시스]박주성 기자 = 정세균 국무총리가 31일 오후 서울 종로구 정부서울청사에서 열린 코로나19 대응 중대본회의에서 발언을 하고 있다. 이날 정 총리는 현 거리두기 단계를,http://www.fnnews.com/news/202101311609308563
2021-01-31 02:43:00,"산행 나선 구미 60대, 하루 뒤 무주군 둘레길서 숨진채 발견",(전북=뉴스1) 임충식 기자 = 산행에 나섰다 실종된 60대 남성이 숨진 채 발견됐다. 31일 전북소방본부와 전북지방경찰청에 따르면 이날 오전 0시37분께 무주군 부담면 굴암리 둘레길 절벽아래에서 A씨(66)가 숨진 채 발견됐다. 경북 구미에 거주하는 A씨는 전날 오전 8시께 “산에 다녀오겠다”고 집을 나선 것으로 알려졌다. 밤 10시가 넘어서도 A씨가 귀,https://www.fnnews.com/news/202101311142550346
2021-01-31 08:36:32,"씀씀이 헤픈 20대 직장인, 결혼·내집마련 목돈 모으려면 [재테크 Q&A]","20대 직장인 A씨는 씀씀이가 헤픈 편이다. 충동 구매도 심하다. 사실 심각한 취업난을 뚫고 어렵게 입사한 만큼 3~4달 동안 마음껏 돈을 써보고, 저축하려 했다. 하지만 무심하게 돈을 써온 습관이 몸에 베여버렸다. 내년이면 다른 지역으로 인사 발령이 날 예정이어서 주거 자금이 추가로 필요할 것 같다. 그래서 자산을 정리해봤다. 한숨만 나왔다. 통장..",http://www.fnnews.com/news/202101311736258046
2021-01-31 08:47:59,"""눈피로는 줄고 화질은 더 선명, 갤럭시S21 써보면 달라요"" [인터뷰]","""밝은 곳에 나오면 화면이 안보이는 게 당연해서 손으로 빛을 가리고 폰을 봤었죠. 그리고 주사율이 높아지면 초당 보여주는 화면이 많아서 배터리가 빨리 소모되는 게 당연했죠. 당연한 걸 당연하지 않다고 생각하기 시작하다 보니 한계를 또 한번 뛰어넘을 수 있었습니다."" 지난 1월 29일 삼성전자 강남사옥에서 갤럭시S21 성공의 주역, 디스플레이 그룹..",https://www.fnnews.com/news/202101311747527618
2021-01-31 09:00:00,무주서 산행 중 추락추정 60대 숨진 채 발견,【뉴시스】그래픽 윤난슬 기자 (뉴시스DB) [무주=뉴시스] 김종효 기자 = 전북 무주에서 산행 중 추락사고를 당한 것으로 보이는 60대 남성이 숨진 채 발견됐다.31일 전북소방본부,http://www.fnnews.com/news/202101311319407576
2021-01-31 22:33:02,"""영혼까지 털어줄게요"" 진달래 소속사 '학폭 폭로자'에 섬뜩한 경고",[파이낸셜뉴스] 트롯 경연 프로그램 ‘미스트롯’ 시즌2 출신 가수 진달래(본명 김은지·35)가 학교폭력 의혹을 인정하고 직접 사과했다. 하지만 불거질 당시 소속사의 경솔했던 대응이 비판을 받고 있다. 1일 관련 업계에 따르면 진달래 소속사 티스타엔터테인먼트는 학교폭력 논란에 대해 “사실무근. 허위 유포자는 사이버수사대에 수사 요청해서..,https://www.fnnews.com/news/202102010726184529
2021-01-31 22:51:19,하천변서 알몸상태 모녀 시신으로..타살혐의 없어 미스테리,[파이낸셜뉴스] 충남의 한 하천에서 여성 시신 2구가 발견돼 경찰이 수사에 나섰다. 1일 경찰 등에 따르면 충남경찰청은 31일 오후 2시 25분께 청양군 청양읍내 지천변의 지천생태공원 인근에서 여성 시신 2구를 확인했다. 해당 시신은 하천을 지나가던 주민에 의해 발견됐다. 경찰은 숨진 이들이 40대와 10대로 파악했고 모녀 관계라고 전했다. 발..,https://www.fnnews.com/news/202102010748470029
2021-02-01 00:00:00,"아우디, 고성능 스포츠카 'R8 V10 퍼포먼스' 韓 출시",더 뉴 아우디 R8 V10 퍼포먼스. 아우디 제공 [파이낸셜뉴스] 아우디는 플래그십 고성능 스포츠카 '더 뉴 아우디 R8 V10 퍼포먼스'를 4일부터 한국시장에 출시한다고 1일 밝,http://www.fnnews.com/news/202102011703406562
2021-02-01 00:00:00,"범여 161명 발의, 판사탄핵안 강행",사법농단 연루 의혹을 받고 있는 임성근 부산고법 부장판사에 대한 탄핵소추안이 1일 발의됐다. 이날 오후 제출된 발의안에 따르면 더불어민주당을 비롯한 범여권 의원 161명이 탄핵안 ,http://www.fnnews.com/news/202102011829477765
2021-02-01 00:00:00,"法, '75억대 횡령 등 혐의' 홍문종 오늘 1심 선고",'70억대 배임·횡령'혐의를 받는 홍문종 전 의원/사진=뉴시스 [파이낸셜뉴스] 사학재단 교비 약 75억원을 횡령한 혐의로 기소된 홍문종 전 의원에 대한 1심 선고공판이 1일 열린다,http://www.fnnews.com/news/202102010845464560
2021-02-01 00:00:00,2월 비수기 없다… 4만가구 분양,지난해 코로나19 확산과 분양가 상한제 여파 등으로 연기됐던 아파트 분양 물량이 2월 대거 시장에 풀린다. 설 연휴 등으로 비수기로 불리던 2월이지만 올해는 지난해 동기 대비 2배,http://www.fnnews.com/news/202102011725422477
2021-02-01 00:00:00,'서울 공화국'… 성장기회 빼앗긴 지역경제,【파이낸셜뉴스 울산=최수상 기자】 설을 앞두고 경기도가 1인당 10만원씩 긴급재난지원금을 지급하기로 하면서 재난지원금을 받지 못하는 지역의 소외감은 더 커지고 있다. 가뜩이나 지역,http://www.fnnews.com/news/202102011829450893
2021-02-01 00:00:00,"농협중앙회, 경영협약 '100년 농협' 다짐","이성희 농협중앙회장(왼쪽 네번째)이 1일 농협중앙회 본관 중회의실에서 중앙회 및 경제지주, 금융지주 대표이사 등 임원들과 올해 경영협약을 체결한 뒤 기념사진을 찍고 있다. 농협중앙",http://www.fnnews.com/news/202102011822090803
2021-02-01 00:00:00,"원내대표 회동도 '北 원전' 충돌…주 ""국정조사"" 김 ""다 설명됐다""",박병석 국회의장과 여야 원내대표가 1일 서울 여의도 국회에서 열린 국회의장-여야 원내대표 회동에서 인사를 하고 있다. 2021.2.1/뉴스1 © News1 성동훈 기자 (서울=뉴스,http://www.fnnews.com/news/202102011213397583
2021-02-01 00:00:00,"서울시립미술관에서의 오픈, 해킹, 채굴",제주의 싱그러운 나무와 백합이 가로 6m 가까운 길이의 캔버스 위에 펼쳐져 있다. 50년간 자연 그림을 그려온 한국화 작가 김보희의 'Towards'(2008년·사진)다. 이 작품,http://www.fnnews.com/news/202102011715108416
2021-02-01 00:00:00,"한국수목원관리원, 新 비전선포식",김용하 한국수목원관리원 이사장 1일 국립세종수목원 대강당에서 신(新) 비전선포식을 열고 신 비전 2030 '국민에게 사랑받는 최고의 수목원서비스 전문기관'을 선포하고 있다. [파이,http://www.fnnews.com/news/202102011728485321
2021-02-01 00:00:00,원희룡 “판사 탄핵은 법 위에 군림하려는 섬뜩한 독재”,원희룡 제주지사 [제주=좌승훈 기자] 원희룡 제주지사는 1일 더불어민주당이 임성근 부장판사 탄핵소추안을 공동 발의하자 “블랙 코미디하라고 세비를 주는 게 아니다”라며 “법 위에 군,http://www.fnnews.com/news/202102011809366566
2021-02-01 00:00:00,"신세계百 ""세제 리필로 친환경 소비하세요""",신세계백화점이 백화점 업계 최초로 세제 리필스테이션을 선보인다. 최근 친환경·윤리 소비에 대한 관심이 커지면서 고객들이 일상생활에서 이를 실천할 수 있도록 플랫폼 마련에 나섰다. ,http://www.fnnews.com/news/202102011724090930
2021-02-01 00:00:00,"공공배달앱, 갈길 멀다… 가맹점 부족·시스템 불안에 외면",코로나19 장기화 여파로 배달앱 시장이 급성장하고 과도한 광고료와 높은 배달중개수수료 등이 사회문제로 부각되면서 지난해부터 지자체들은 공공배달앱을 대안으로 선보였다. 서울시의 '제,http://www.fnnews.com/news/202102011717076141
2021-02-01 00:00:00,"""김종철 前대표 고발인 조사"" 경찰 ""피해자 입장 듣겠다""","성추행 혐의로 시민단체에게 고발당한 김종철 전 정의당 대표에 대해, 경찰은 우선 고발인부터 조사한다는 방침이다. 이후 피해자인 장혜영 정의당 국회의원의 조사 의사를 확인할 계획이다",http://www.fnnews.com/news/202102011721401113
2021-02-01 00:00:00,"‘충남100대 명산’한눈에…충남도,홈피 보완‧정비",충남 100대 명산 웹사이트 [파이낸셜뉴스 홍성=김원준 기자] 충남도가 도내 서대산과 광덕산 등 도내 100대 명산과 도립공원을 누구나 쉽게 찾아볼 수 있도록 홈페이지를 정비한다.,http://www.fnnews.com/news/202102010759515665
2021-02-01 00:00:00,"김윤덕, 공공기관 지역인재채용 50% 확대…지방경쟁력 강화",김윤덕 민주당 의원(전북 전주시 갑) 【파이낸셜뉴스 전주=김도우 기자】 공공기관에서 지역인재를 채용 할 경우 50%까지 확대해야 한다는 법안이 추진된다. 김윤덕 민주당 의원(전북 ,http://www.fnnews.com/news/202101311713423304
2021-02-01 00:00:00,"농축수산물 선물 매출액 56%↑ ""선물가액 상향효과""","한우 선물세트.© 뉴스1 /사진=뉴스1 [파이낸셜뉴스] 농축수산물 선물 매출액이 지난해 설과 비교해 56% 증가한 것으로 나타났다. 농림축산식품부는 1일 백화점 2개소, 대형마트 ",http://www.fnnews.com/news/202102011652139395
2021-02-01 00:00:00,"조선·해운업, 미래사업 투자 자금 확보에 ‘사활’",코로나19 여파로 어려움을 겪고 있는 국내 조선·해운 업계가 미래 사업 투자를 위한 자금 확보에 사활을 걸고 있다. 전 세계적으로 친환경 바람이 거세게 부는 가운데 관련 기술 개발,http://www.fnnews.com/news/202102011807526931
2021-02-01 00:00:00,"""전기차 충전, 주유소보다 편하게 연내 급속충전기 3000기 확충""","홍남기 경제부총리 겸 기획재정부 장관이 1일 정부서울청사에서 열린 제4차 혁신성장 BIG3 추진회의에서 모두발언을 하고 있다. 사진공동취재단 ""주유소보다 편리한 충전환경 조성을 목",http://www.fnnews.com/news/202102011825494890
2021-02-01 00:00:00,"강팔문 ""새만금 개발, 지역침체 타개할 최적 프로젝트""","【파이낸셜뉴스 군산=김도우 기자】 ""맡은 일들이 다 성공적으로 끝났다. 생각을 고집하지 않고 유연하게 한 것이 주요했다"" 강팔문 새만금개발공사 사장(사진)은 최근 파이낸셜뉴스와의 ",http://www.fnnews.com/news/202102011716576679
2021-02-01 00:00:00,신재생에너지 사업 확장… 대기업 계열사 석달새 44곳 늘었다,지난 3개월 동안 대기업집단 계열사가 44개 늘어난 것으로 나타났다. 특히 정부의 그린 뉴딜 정책에 힘입어 신재생에너지 회사가 많이 증가했다. 공정거래위원회가 1일 발표한 '202,http://www.fnnews.com/news/202102011822017641
2021-02-01 00:00:00,"아이엠이연이, 경영권 인수 완료…경영 정상화 시동",아이엠이연이 CI [파이낸셜뉴스] 아이엠이연이는 주요주주 인피니티튜드의 경영권 인수 계약이 완료됐다고 1일 밝혔다. 최대주주 연이홀딩스는 지난달 14일 보유 지분 20.1%를 인피,http://www.fnnews.com/news/202102011028395086
2021-02-01 00:00:00,"한진重, 3D·4D 물리탐사선 수주","한진중공업은 한국지질자원연구원이 발주한 최첨단 3차원·4차원(3D·4D) 물리탐사연구선(사진)을 수주했다고 1일 밝혔다. 한진중공업 측은 ""지질자원연이 발주한 3D·4D 물리탐사연",http://www.fnnews.com/news/202102011808007118
2021-02-01 09:00:00,"北 원전 문건 꺼내 든 정부 ‘역공’… ""극비리 추진 사실 아니다""",산업통상자원부는 북한 원전 건설과 관련한 불필요한 논란을 종식시키기 위해 재판 중인 사안임에도 공익적 가치를 감안해 해당 자료를 공개한다고 1일 밝혔다. 사진은 산업통상자원부가 공,http://www.fnnews.com/news/202102012121505287
2021-02-01 09:00:00,"성인 10명중 7명은 ""연봉 보단 '워라밸'""",지난 7~8일 서울 송파구 롯데월드타워 잔디광장 열린 ‘써머레스트(SUMMEREST) 2020’ 참가자들이 차박을 즐기고 있다. 뉴스1 제공 [파이낸셜뉴스] 성인남녀 10명 중 7,http://www.fnnews.com/news/202102011237244616
2021-02-01 09:00:00,"""언젠간 떨어진다"" 美 게임스톱 공매도 세력 버티기 돌입 [게임스톱發 공매도전쟁]",지난주 미국 증시를 불태웠던 헤지펀드와 소규모 개인투자자(개미)의 공매도 전쟁이 쉽사리 끝나지 않을 전망이다. 공매도에 나섰던 헤지펀드들은 수백억달러의 손실에도 불구하고 여전히 주,http://www.fnnews.com/news/202102011824096087
2021-02-01 09:00:00,"[특징주]‘애플카 수혜’ 대성엘텍, 인수합병 매물 소식에 강세",[파이낸셜뉴스]'애플카 수혜 기업'으로 거론되는 차량용 인포테인먼트 전문기업 대성엘텍이 인수·합병(M&A) 매물로 나온다는 소식에 강세다. 대성엘텍은 1일 오전 9시 52분 현재 ,http://www.fnnews.com/news/202102010954281650
2021-02-01 09:00:00,"이노션, 니콜라스 김 GCSO 영입",이노션 월드와이드가 글로벌전략최고책임자(GCSO)를 영입해 사업전략을 재정비한다. 이노션은 글로벌 성장을 견인하고 디지털 트랜스포메이션을 가속화하기 위해 사업전략 및 브랜드 전문가,http://www.fnnews.com/news/202102011832005511
2021-02-01 09:00:00,"[특징주] 대원강업, 지리·폭스콘 테슬라 위협..지리 전기차 5개차종 부품 공급↑",[파이낸셜뉴스] 지리자동차와 폭스콘이 전기차 주문자상표부착생산(OEM) 사업을 본격화하면서 테슬라를 위협할 수 있다는 분석이 나오자 대원강업이 오름세다. 대원강업은 지리자동차 전기,http://www.fnnews.com/news/202102011025145553
2021-02-01 09:00:00,"나경원 아들, 특전사에 차출…배치 부대는 파악 안 돼",서울시장 보궐선거에 출마한 나경원 전 국민의힘 의원이이 24일 서울 여의도 국민의힘 중앙당사에서 서울시장 보궐선거 공천 신청자 면접을 마친 뒤 취재진의 질문에 답하고 있다. 202,http://www.fnnews.com/news/202102011541558202
2021-02-01 21:59:51,"""전 남친 안아봐도 돼?"" 황당한 신부 물음에..신랑은 그저 웃었다","[파이낸셜뉴스] 결혼식에서 신부의 전 남자친구가 등장했다. 신부는 “마지막으로 한 번 안을 수 있게 해 달라”고 했고, 신랑은 멋쩍은 웃음을 지었다. 1일(현지시간) 영국 미러에 따르면 말레이시아에서 열린 것으로 추정되는 결혼식에서 이 같은 상황이 담긴 영상이 SNS 등에 공유돼 화제가 되고 있다. 해당 영상은 조회수 550만회를 넘긴 상태다..",https://www.fnnews.com/news/202102020655523729
2021-02-02 00:00:00,"수협, 수산물 소비촉진..설 선물 인증하면 사은품",[파이낸셜뉴스] 홍진근 수협중앙회 대표이사는 지난달 28일 신세계백화점 내 수협 매장을 방문해 수산물을 살펴보고 있다. 수협중앙회는 설을 앞두고 우리 수산물 소비 촉진을 위해 2월,http://www.fnnews.com/news/202102021001288041
2021-02-02 00:00:00,'이용구 봐주기 의혹' 담당 경찰 檢 출석…포렌식 참관,이용구 법무부 차관/사진=뉴스1 [파이낸셜뉴스] 이용구 법무부 차관의 택시 기사 폭행 사건과 관련해 당시 사건을 내사 종결 처리하고 블랙박스 영상을 묵살한 의혹을 받는 경찰관이 검,http://www.fnnews.com/news/202102021745313317
2021-02-02 00:00:00,장애인 놀림에 화를 참지 못하고...징역 8년 실형,울산지법 【파이낸셜뉴스 울산=최수상 기자】 아내와 함께 술을 마시면서 다리를 저는 자신을 놀리는 남성 2명에게 흉기를 휘두른 신체장애 3급의 60대에게 징역 8년의 실형이 선고됐다,http://www.fnnews.com/news/202102021634429565
